pack_category,pack_name,korean,translation
🇻🇳 TC4,B2 - 집안일,세탁기를 돌리다,mở máy giặt lên
🇻🇳 TC4,B2 - 집안일,삶다,luộc
🇻🇳 TC4,B2 - 집안일,널다,phơi (quần áo)
🇻🇳 TC4,B2 - 집안일,개다,gấp lại
🇻🇳 TC4,B2 - 집안일,다리다,"là, ủi quần áo"
🇻🇳 TC4,B2 - 집안일,얼룩을 지우다,tấy vết bẩn
🇻🇳 TC4,B2 - 집안일,드라이클리닝을 맡기다,ký gửi quần áo cho tiệm giặt là
🇻🇳 TC4,B2 - 집안일,대청소,tổng vệ sinh
🇻🇳 TC4,B2 - 집안일,빗자루,cái chối
🇻🇳 TC4,B2 - 집안일,먼지떨이,"phất trần, chối quét bụi"
🇻🇳 TC4,B2 - 집안일,걸레,cái giẻ
🇻🇳 TC4,B2 - 집안일,분리 수거,phân loại rác thải
🇻🇳 TC4,B2 - 집안일,쓸다,quét
🇻🇳 TC4,B2 - 집안일,닦다,"lau rửa, đánh bóng"
🇻🇳 TC4,B2 - 집안일,털다,giũ bụi
🇻🇳 TC4,B2 - 집안일,치우다,"cất, thu dọn"
🇻🇳 TC4,B2 - 집안일,정리하다,"chỉnh đốn, sắp xếp"
🇻🇳 TC4,B2 - 집안일,청소기를 돌리다,hút bụi bằng máy
🇻🇳 TC4,B2 - 집안일,걸레질을 하다,lau chùi
🇻🇳 TC4,B3 - 감정,기쁘다,vui vẻ
🇻🇳 TC4,B3 - 감정,행복하다,hạnh phúc
🇻🇳 TC4,B3 - 감정,흐뭇하다,"thỏa mãn, sảng khoái"
🇻🇳 TC4,B3 - 감정,슬프다,buồn
🇻🇳 TC4,B3 - 감정,괴롭다,đau khổ
🇻🇳 TC4,B3 - 감정,우울하다,u uất
🇻🇳 TC4,B3 - 감정,떨리다,run rẩy
🇻🇳 TC4,B3 - 감정,긴장되다,căng thẳng
🇻🇳 TC4,B3 - 감정,불안하다,bất an
🇻🇳 TC4,B3 - 감정,부끄럽다,ngượng ngùng
🇻🇳 TC4,B3 - 감정,창피하다,xấu hổ
🇻🇳 TC4,B3 - 감정,불쾌하다,"khó chịu, không thoải mái"
🇻🇳 TC4,B3 - 감정,아쉽다,tiếc nuối
🇻🇳 TC4,B3 - 감정,만족하다,thỏa mãn
🇻🇳 TC4,B3 - 감정,불만스럽다,bất mãn
🇻🇳 TC4,B3 - 감정,무섭다,sợ hãi
🇻🇳 TC4,B3 - 감정,화가 나다,cáu giận
🇻🇳 TC4,B3 - 감정,짜증이 나다,bực bội
🇻🇳 TC4,B3 - 감정,심심하다,buồn chán
🇻🇳 TC4,B3 - 감정,지루하다,"buồn tẻ, nhạt nhẽo"
🇻🇳 TC4,B3 - 감정,감정이 드러나다,tình cảm được bộc lộ
🇻🇳 TC4,B3 - 감정,감정을 숨기다,che dấu tình cảm
🇻🇳 TC4,B3 - 감정,감정을 표현하다,biểu hiện tình cảm
🇻🇳 TC4,B3 - 감정,감정을 드러내다,"bộc lộ, bày tỏ tình cảm"
🇻🇳 TC4,B3 - 감정,감정을 억누르다,kìm nén tình cảm
🇻🇳 TC4,B3 - 감정,감정이 풍부하다,tình cảm phong phú
🇻🇳 TC4,B3 - 감정,화를 내다,nổi cáu
🇻🇳 TC4,B3 - 감정,화를 풀다,nguôi giận
🇻🇳 TC4,B4 - 생활 정보,의식주,ăn mặc ở
🇻🇳 TC4,B4 - 생활 정보,물가,vật giá
🇻🇳 TC4,B4 - 생활 정보,생활 정보지/신문,báo/ tạp chí thông tin sinh hoạt
🇻🇳 TC4,B4 - 생활 정보,구입,mua vào
🇻🇳 TC4,B4 - 생활 정보,구매,mua
🇻🇳 TC4,B4 - 생활 정보,매매,mua bán
🇻🇳 TC4,B4 - 생활 정보,세면도구 생활필수품,dụng cụ vệ sinh thiết yếu
🇻🇳 TC4,B4 - 생활 정보,주방용품,đồ dùng trong nhà bếp
🇻🇳 TC4,B4 - 생활 정보,대형 마트,siêu thị lớn
🇻🇳 TC4,B4 - 생활 정보,할인 매장,khu bán đồ giảm giá
🇻🇳 TC4,B4 - 생활 정보,재래시장,chợ truyền thống
🇻🇳 TC4,B4 - 생활 정보,장바구니,giỏ hàng
🇻🇳 TC4,B4 - 생활 정보,벼룩시장,chợ trời
🇻🇳 TC4,B4 - 생활 정보,중고품,"đồ cũ, đồ đã qua sử dụng"
🇻🇳 TC4,B4 - 생활 정보,덤을 주다,cho thêm
🇻🇳 TC4,B4 - 생활 정보,흥정하다,"trả giá, mặc cả"
🇻🇳 TC4,B4 - 생활 정보,주문하다,đặt hàng
🇻🇳 TC4,B4 - 생활 정보,퀵서비스,dịch vụ chuyển hàng nhanh
🇻🇳 TC4,B4 - 생활 정보,택배,giao hàng tận nhà
🇻🇳 TC4,B4 - 생활 정보,배송,giao hàng tận nhà
🇻🇳 TC4,B4 - 생활 정보,관리 사무소,văn phòng ban quản lý
🇻🇳 TC4,B4 - 생활 정보,관리비,phí quản lý
🇻🇳 TC4,B4 - 생활 정보,경비실,phòng bảo vệ
🇻🇳 TC4,B4 - 생활 정보,가스 요금,tiến ga
🇻🇳 TC4,B4 - 생활 정보,수도 요금,tiến nước
🇻🇳 TC4,B4 - 생활 정보,전기 요금,tiến điện
🇻🇳 TC4,B4 - 생활 정보,쓰레기 분리 배출,gom rác theo từng loại
🇻🇳 TC4,B4 - 생활 정보,종량제 봉투,túi đựng rác theo quy định
🇻🇳 TC4,B4 - 생활 정보,재활용 쓰레기,rác để tái chế
🇻🇳 TC4,B4 - 생활 정보,단수,cắt nước
🇻🇳 TC4,B4 - 생활 정보,정전,cắt điện
🇻🇳 TC4,B4 - 생활 정보,난방,phòng có hệ thống sưởi
🇻🇳 TC4,B4 - 생활 정보,증명사진,"ảnh thẻ, ảnh chứng minh thư"
🇻🇳 TC4,B4 - 생활 정보,구청,chính quyền khu vực
🇻🇳 TC4,B4 - 생활 정보,출입국관리사무소,phòng quản lý xuất nhập cảnh
🇻🇳 TC4,B4 - 생활 정보,구비 서류,giấy tờ cần thiết
🇻🇳 TC4,B4 - 생활 정보,주민 센터,trung tâm cư trú
🇻🇳 TC4,B4 - 생활 정보,(증명서) 발급,cấp/phát giấy chứng nhận
🇻🇳 TC4,B4 - 생활 정보,외국인 등록증,thẻ chứng nhận người nước ngoài
🇻🇳 TC4,B4 - 생활 정보,외국인지원센터,trung tâm hỗ trợ người nước ngoài
🇻🇳 TC4,B4 - 생활 정보,긴급 전화,điện thoại khẩn
🇻🇳 TC4,B4 - 생활 정보,신고,khai báo
🇻🇳 TC4,B4 - 생활 정보,전화 개통,hòa mạng điện thoại
🇻🇳 TC4,B4 - 생활 정보,응급 환자,bệnh nhân cấp cứu
🇻🇳 TC4,B4 - 생활 정보,구조 요청,yêu cầu cứu trợ
🇻🇳 TC4,B4 - 생활 정보,복사,phô tô
🇻🇳 TC4,B5 - 취직,공고문,bản thông cáo
🇻🇳 TC4,B5 - 취직,채용 정보,thông tin tuyển dụng
🇻🇳 TC4,B5 - 취직,전형 일정,lịch trình mẫu
🇻🇳 TC4,B5 - 취직,직종,"loại công việc, loại nghề nghiệp"
🇻🇳 TC4,B5 - 취직,정규 사원,nhân viên chính thức
🇻🇳 TC4,B5 - 취직,인턴사원 (수습사원),nhân viên thử việc
🇻🇳 TC4,B5 - 취직,신입 사원,nhân viên mới
🇻🇳 TC4,B5 - 취직,"경력 사원","nhân viên lâu năm, có kinh nghiệm"
🇻🇳 TC4,B5 - 취직,사무직,공 việc hành chính
🇻🇳 TC4,B5 - 취직,전문직,공 việc chuyên môn
🇻🇳 TC4,B5 - 취직,기능직,공 việc kỹ thuật
🇻🇳 TC4,B5 - 취직,영업직,공 việc kinh doanh
🇻🇳 TC4,B5 - 취직,취업,xin việc
🇻🇳 TC4,B5 - 취직,입사,vào công ty
🇻🇳 TC4,B5 - 취직,문서 작성,soạn công văn
🇻🇳 TC4,B5 - 취직,업무 보조,hỗ trợ nghiệp vụ
🇻🇳 TC4,B5 - 취직,이력서,lý lịch
🇻🇳 TC4,B5 - 취직,지원서,"đơn xin việc, đơn xin"
🇻🇳 TC4,B5 - 취직,졸업 증명서,giấy chứng nhận tốt nghiệp
🇻🇳 TC4,B5 - 취직,성적 증명서,"bảng điểm, bảng thành tích"
🇻🇳 TC4,B5 - 취직,경력 증명서,giấy chứng nhận kinh nghiệm
🇻🇳 TC4,B5 - 취직,자기소개서,bản giới thiệu bản thân
🇻🇳 TC4,B5 - 취직,추천서,giấy tiến cử
🇻🇳 TC4,B5 - 취직,학력,học lực
🇻🇳 TC4,B5 - 취직,경력,"kinh nghiệm, năng lực"
🇻🇳 TC4,B5 - 취직,적성,"khả năng, năng khiếu, sở trường"
🇻🇳 TC4,B5 - 취직,지원 동기,động cơ xin việc
🇻🇳 TC4,B5 - 취직,적성에 맞다,phù hợp với sở trường
🇻🇳 TC4,B5 - 취직,자격증을 따다,lấy được giấy chứng nhận
🇻🇳 TC4,B5 - 취직,인ترنت 접수,nhận đơn qua mạng
🇻🇳 TC4,B5 - 취직,방문 접수,nhận đơn trực tiếp
🇻🇳 TC4,B5 - 취직,우편 접수,nhận đơn qua đường bưu điện
🇻🇳 TC4,B5 - 취직,합격자 발표,thông báo trúng tuyến
🇻🇳 TC4,B5 - 취직,제출 서류,giấy tờ / hồ sơ cần nộp
🇻🇳 TC4,B5 - 취직,서류 마감,hết hạn hồ sơ
🇻🇳 TC4,B5 - 취직,지원서를 쓰다,viết đơn xin việc
🇻🇳 TC4,B5 - 취직,서류를 접수하다,thu hồ sơ
🇻🇳 TC4,B5 - 취직,필기시험을 보다,thi viết
🇻🇳 TC4,B5 - 취직,면접시험을 보다,thi vấn đáp
🇻🇳 TC4,B6 - 고장,전원,nguồn điện
🇻🇳 TC4,B6 - 고장,버튼,"cái nút, nút bấm"
🇻🇳 TC4,B6 - 고장,스위치,công tắc
🇻🇳 TC4,B6 - 고장,부품,phụ tùng
🇻🇳 TC4,B6 - 고장,건전지 / 배터리,pin / ắc quy
🇻🇳 TC4,B6 - 고장,콘센트,ổ cắm điện
🇻🇳 TC4,B6 - 고장,플러그,phích cắm điện
🇻🇳 TC4,B6 - 고장,리모컨,"remote, cái điều khiển từ xa"
🇻🇳 TC4,B6 - 고장,화면,màn hình
🇻🇳 TC4,B6 - 고장,안테나,ăng-ten
🇻🇳 TC4,B6 - 고장,휴대전화가 꺼지다,điện thoại bị tắt
🇻🇳 TC4,B6 - 고장,전기가 끊기다,bị ngắt điện
🇻🇳 TC4,B6 - 고장,불이 안 켜지다,đèn không bật sáng
🇻🇳 TC4,B6 - 고장,문이 안 잠기다,cửa không khoá được
🇻🇳 TC4,B6 - 고장,버튼이 안 눌러지다,nút không ấn được
🇻🇳 TC4,B6 - 고장,부품을 바꾸다,thay phụ tùng
🇻🇳 TC4,B6 - 고장,창문이 깨지다,cửa số bị vỡ
🇻🇳 TC4,B6 - 고장,화면이 흔들리다,màn hình bị rung
🇻🇳 TC4,B6 - 고장,못이 빠지다,rơi mất vít/ đinh
🇻🇳 TC4,B6 - 고장,배터리가 다 되다,hết pin
🇻🇳 TC4,B6 - 고장,나사가 풀리다,vặn ốc vít
🇻🇳 TC4,B6 - 고장,안테나가 부러지다, bị gãy ăng ten
🇻🇳 TC4,B6 - 고장,전원이 나가다,điện nguồn bị tắt
🇻🇳 TC4,B6 - 고장,전원이 들어오다,có điện nguồn
🇻🇳 TC4,B6 - 고장,맡기다,giao cho sửa
🇻🇳 TC4,B6 - 고장,수리하다,sửa chữa
🇻🇳 TC4,B6 - 고장,고치다,sửa chữa
🇻🇳 TC4,B6 - 고장,갈다 / 갈아 끼우다,thay / thay vào
🇻🇳 TC4,B6 - 고장,충전하다,"sạc điện, sạc pin"
🇻🇳 TC4,B6 - 고장,작동하다,"tác động, khởi động"
🇻🇳 TC4,B6 - 고장,A/S 센터 (수리 센터),trung tâm bảo hành
🇻🇳 TC4,B6 - 고장,A/S를 받다,được bảo hành
🇻🇳 TC4,B6 - 고장,제품 설명서,bản hướng dẫn sử dụng sản phẩm
🇻🇳 TC4,B6 - 고장,품질보증서,phiếu đảm bảo chất lượng
🇻🇳 TC4,B6 - 고장,상담원,nhân viên tư vấn
🇻🇳 TC4,B6 - 고장,수리 기사,người đi sửa chữa
🇻🇳 TC4,B6 - 고장,무상 수리,sửa chữa miễn phí
🇻🇳 TC4,B6 - 고장,출장 수리,sửa chữa lưu động
🇻🇳 TC4,B6 - 고장,수리비,phí sửa chữa
🇻🇳 TC4,B6 - 고장,모델명,"Tên sản phẩm, kiểu sản phẩm"
🇻🇳 TC4,B7 - 명절,세배를 하다,lạy chào ngày Tết
🇻🇳 TC4,B7 - 명절,덕담을 하다,cầu chúc những lời tốt đẹp
🇻🇳 TC4,B7 - 명절,떡국을 먹다,ăn Tteokguk
🇻🇳 TC4,B7 - 명절,세뱃돈,tiền lì xì
🇻🇳 TC4,B7 - 명절,설빔을 입다,mặc quần áo Tết
🇻🇳 TC4,B7 - 명절,새해 복 많이 받으세요,Chúc năm mới hạnh phúc.
🇻🇳 TC4,B7 - 명절,소원 성취 하세요,chúc đạt được mọi điều mong ước
🇻🇳 TC4,B7 - 명절,차례를 지내다,làm lễ cúng tổ tiên
🇻🇳 TC4,B7 - 명절,송편을 빚다,nặn bánh Songpyeon
🇻🇳 TC4,B7 - 명절,만수무강하세요. / 오래 사세요,chúc sống trường thọ.
🇻🇳 TC4,B7 - 명절,올 한 해도 건강하세요,Chúc mạnh khoẻ cả năm.
🇻🇳 TC4,B7 - 명절,벌초를 하다,"tảo mộ, làm cỏ quanh mộ"
🇻🇳 TC4,B7 - 명절,성묘를 가다,đi viếng mộ
🇻🇳 TC4,B7 - 명절,추수를 하다,thu hoạch
🇻🇳 TC4,B7 - 명절,보름달,trăng rằm
🇻🇳 TC4,B7 - 명절,햅쌀,gạo mới
🇻🇳 TC4,B7 - 명절,햇과일,hoa quả mới
🇻🇳 TC4,B7 - 명절,햇곡식,ngũ cốc mới
🇻🇳 TC4,B7 - 명절,명절을 쇠다,đón mừng Lễ Tết
🇻🇳 TC4,B7 - 명절,웃어른을 찾아뵙다,đến thăm người lớn
🇻🇳 TC4,B7 - 명절,세시 풍속,phong tục ngày Tết
🇻🇳 TC4,B7 - 명절,황금연휴,những ngày nghỉ vàng
🇻🇳 TC4,B7 - 명절,귀성객,khách về quê
🇻🇳 TC4,B7 - 명절,민족대이동,cả dân tộc di chuyển
🇻🇳 TC4,B7 - 명절,명절 증후군,hội chứng ngày lễ
🇻🇳 TC4,B7 - 명절,민속놀이,Trò chơi dân gian
🇻🇳 TC4,B7 - 명절,윷놀이,Yutnori (trò chơi ngày Tết)
🇻🇳 TC4,B7 - 명절,연날리기,thả diều
🇻🇳 TC4,B7 - 명절,팽이치기,chơi quay vụ
🇻🇳 TC4,B7 - 명절,제기차기,chơi đá cầu
🇻🇳 TC4,B7 - 명절,강강술래,Múa dưới trăng rằm
🇻🇳 TC4,B7 - 명절,널뛰기,chơi bập bênh
🇻🇳 TC4,B7 - 명절,씨름,đấu vật
🇻🇳 TC4,B7 - 명절,줄다리기,chơi kéo co
🇻🇳 TC4,B7 - 명절,그네뛰기,chơi đánh đu
🇻🇳 TC4,B8 - 여가 생활,레포츠,thể thao giải trí
🇻🇳 TC4,B8 - 여가 생활,동호회,hội nhóm người cùng sở thích
🇻🇳 TC4,B8 - 여가 생활,체험,trải nghiệm
🇻🇳 TC4,B8 - 여가 생활,사회 활동,hoạt động xã hội
🇻🇳 TC4,B8 - 여가 생활,관람,xem
🇻🇳 TC4,B8 - 여가 생활,휴식,nghỉ ngơi
🇻🇳 TC4,B8 - 여가 생활,여가 활동을 즐기다,thưởng thức hoạt động giải trí
🇻🇳 TC4,B8 - 여가 생활,취미 활동을 하다,hoạt động sở thích
🇻🇳 TC4,B8 - 여가 생활,문화생활을 하다,hoạt động văn hoá
🇻🇳 TC4,B8 - 여가 생활,여가 시설,thiết bị giải trí
🇻🇳 TC4,B8 - 여가 생활,여가 문화,văn hoá giải trí
🇻🇳 TC4,B8 - 여가 생활,여가를 즐기다,tận hưởng thời gian nghỉ ngơi
🇻🇳 TC4,B8 - 여가 생활,휴식을 취하다,nghỉ ngơi
🇻🇳 TC4,B8 - 여가 생활,여가 시간을 보내다,dùng thời gian giải trí
🇻🇳 TC4,B8 - 여가 생활,시간을 내다,dành thời gian
🇻🇳 TC4,B8 - 여가 생활,투자하다,đầu tư
🇻🇳 TC4,B8 - 여가 생활,창의적,"sáng kiến, có tính sáng tạo"
🇻🇳 TC4,B8 - 여가 생활,정신적,về mặt tinh thần
🇻🇳 TC4,B8 - 여가 생활,활기차다,"đầy sinh khí, sôi động"
🇻🇳 TC4,B8 - 여가 생활,재충전하다,"làm mới, tiếp sức"
🇻🇳 TC4,B8 - 여가 생활,활력소가 되다,thành yếu tố thúc đẩy
🇻🇳 TC4,B8 - 여가 생활,활력을 주다,cho thêm sinh khí
🇻🇳 TC4,B8 - 여가 생활,자기 계발,phát triển bản thân
🇻🇳 TC4,B8 - 여가 생활,체력을 키우다,nuôi dưỡng thể lực
🇻🇳 TC4,B8 - 여가 생활,알차다,"có ý nghĩa, có lợi, có ích"
🇻🇳 TC4,B8 - 여가 생활,활용하다,"dùng, áp dụng"
🇻🇳 TC4,B9 - 직장,입사,vào công ty
🇻🇳 TC4,B9 - 직장,퇴사,ra khỏi công ty
🇻🇳 TC4,B9 - 직장,승진,thăng tiến
🇻🇳 TC4,B9 - 직장,출장,đi công tác
🇻🇳 TC4,B9 - 직장,전근,chuyển chỗ làm
🇻🇳 TC4,B9 - 직장,이직,chuyển công việc
🇻🇳 TC4,B9 - 직장,(회사를) 옮기다,chuyển công ty
🇻🇳 TC4,B9 - 직장,(회사를) 그만두다,thôi việc
🇻🇳 TC4,B9 - 직장,정년퇴직,về hưu theo tuổi
🇻🇳 TC4,B9 - 직장,사직서,đơn thôi việc
🇻🇳 TC4,B9 - 직장,퇴직금,"lương hưu trí, trợ cấp thôi việc"
🇻🇳 TC4,B9 - 직장,출근,đi làm
🇻🇳 TC4,B9 - 직장,퇴근,"tan sở, tan tầm"
🇻🇳 TC4,B9 - 직장,외근,làm việc ở ngoài
🇻🇳 TC4,B9 - 직장,결근,"vắng làm, nghỉ làm"
🇻🇳 TC4,B9 - 직장,조퇴,về sớm
🇻🇳 TC4,B9 - 직장,야근,làm đêm
🇻🇳 TC4,B9 - 직장,근무시간,giờ làm việc
🇻🇳 TC4,B9 - 직장,지각,đi trễ
🇻🇳 TC4,B9 - 직장,상사,cấp trên
🇻🇳 TC4,B9 - 직장,부하 직원,nhân viên cấp dưới
🇻🇳 TC4,B9 - 직장,동료,đồng nghiệp
🇻🇳 TC4,B9 - 직장,연봉,lương năm
🇻🇳 TC4,B9 - 직장,월급,lương tháng
🇻🇳 TC4,B9 - 직장,대기업,doanh nghiệp lớn
🇻🇳 TC4,B9 - 직장,중소기업,doanh nghiệp vừa và nhỏ
🇻🇳 TC4,B9 - 직장,무역 회사,공 ty thương mại
🇻🇳 TC4,B9 - 직장,건설 회사,공 ty xây dựng
🇻🇳 TC4,B9 - 직장,자동차 회사,공 ty xe hơi
🇻🇳 TC4,B9 - 직장,증권회사,공 ty chứng khoán
🇻🇳 TC4,B9 - 직장,보험회사,공 ty bảo hiểm
🇻🇳 TC4,B9 - 직장,IT 회사,공 ty IT
🇻🇳 TC4,B9 - 직장,가전제품 회사,공 ty điện gia dụng
🇻🇳 TC4,B9 - 직장,총무부,Phòng hành chính tổng hợp
🇻🇳 TC4,B9 - 직장,수당,phụ cấp
🇻🇳 TC4,B9 - 직장,보너스,thưởng thêm
🇻🇳 TC4,B9 - 직장,경리부,phòng kế toán
🇻🇳 TC4,B9 - 직장,인사부,phòng nhân sự
🇻🇳 TC4,B9 - 직장,업무부,phòng nghiệp vụ
🇻🇳 TC4,B9 - 직장,무역부,phòng thương mại
🇻🇳 TC4,B9 - 직장,회장,chủ tịch
🇻🇳 TC4,B9 - 직장,사장,giám đốc
🇻🇳 TC4,B9 - 직장,부사장,phó giám đốc
🇻🇳 TC4,B9 - 직장,전무,chánh văn phòng
🇻🇳 TC4,B9 - 직장,상무,Giám đốc thương mại
🇻🇳 TC4,B9 - 직장,이사,thành viên ban giám đốc
🇻🇳 TC4,B9 - 직장,부장,trưởng phòng
🇻🇳 TC4,B9 - 직장,차장,tổ trưởng
🇻🇳 TC4,B9 - 직장,과장,trưởng ban
🇻🇳 TC4,B9 - 직장,대리,trưởng nhóm
🇻🇳 TC4,B9 - 직장,사원,nhân viên
🇻🇳 TC4,B9 - 직장,영업부,phòng kinh doanh
🇻🇳 TC4,B9 - 직장,품질관리부,phòng quản lý chất lượng
🇻🇳 TC4,B9 - 직장,생산부,phòng sản xuất
🇻🇳 TC4,B9 - 직장,스트레스를 받다,bị căng thẳng
🇻🇳 TC4,B9 - 직장,스트레스를 주다,gây stress
🇻🇳 TC4,B9 - 직장,스트레스를 풀다,giải toả stress
🇻🇳 TC4,B9 - 직장,스트레스가 쌓이다,dồn nén stress
🇻🇳 TC4,B9 - 직장,스트레스가 풀리다,căng thẳng được giải toả
🇻🇳 TC4,B9 - 직장,경의를 표하다,thể hiện sự kính trọng
🇻🇳 TC4,B9 - 직장,구내식당,nhà ăn trong công ty
🇻🇳 TC4,B9 - 직장,또래,cùng trang lứa
🇻🇳 TC4,B9 - 직장,또박또박,rành rọt
🇻🇳 TC4,B9 - 직장,자기 계발,phát triển bản thân
🇻🇳 TC4,B9 - 직장,전공을 살리다,phát huy chuyên môn
🇻🇳 TC4,B9 - 직장,굽히다,gấp
🇻🇳 TC4,B9 - 직장,비뚤어지다,"uốn cong, lệch, gãy"
🇻🇳 TC4,B9 - 직장,정성을 다하다,làm hết lòng
🇻🇳 TC4,B9 - 직장,까다롭다,"nghiêm khắc, khó tính"
🇻🇳 TC4,B9 - 직장,소용없다,vô dụng
🇻🇳 TC4,B9 - 직장,(회사를) 차리다,thành lập công ty
🇻🇳 TC4,B10 - 절약,절약하다,tiết kiệm
🇻🇳 TC4,B10 - 절약,아끼다,không sử dụng bừa bãi
🇻🇳 TC4,B10 - 절약,모으다,gom góp
🇻🇳 TC4,B10 - 절약,저축,tích luỹ
🇻🇳 TC4,B10 - 절약,적금,tiền tiết kiệm
🇻🇳 TC4,B10 - 절약,저금통,hòm đựng tiền tiết kiệm
🇻🇳 TC4,B10 - 절약,목돈,số tiền lớn
🇻🇳 TC4,B10 - 절약,푼돈,tiền lẻ
🇻🇳 TC4,B10 - 절약,중고품,đồ vật cũ
🇻🇳 TC4,B10 - 절약,헌책방,phòng sách cũ
🇻🇳 TC4,B10 - 절약,재활용품 센터,trung tâm đồ tái sử dụng
🇻🇳 TC4,B10 - 절약,구두쇠,người keo kiệt
🇻🇳 TC4,B10 - 절약,검소하다,giảm/đạm bạc
🇻🇳 TC4,B10 - 절약,알뜰하다,"tằn tiện, tiết kiệm"
🇻🇳 TC4,B10 - 절약,에너지 절약,tiết kiệm năng lượng
🇻🇳 TC4,B10 - 절약,자원 절약,tiết kiệm tài nguyên
🇻🇳 TC4,B10 - 절약,절약 정신,tinh thần tiết kiệm
🇻🇳 TC4,B10 - 절약,시간 절약,tiết kiệm thời gian
🇻🇳 TC4,B10 - 절약,돈을 쓰다,dùng tiền
🇻🇳 TC4,B10 - 절약,소비하다,tiêu dùng
🇻🇳 TC4,B10 - 절약,낭비하다,lãng phí
🇻🇳 TC4,B10 - 절약,과소비,tiêu dùng quá mức
🇻🇳 TC4,B10 - 절약,충동구매,mua sắm tùy tiện
🇻🇳 TC4,B10 - 절약,구입하다,mua
🇻🇳 TC4,B10 - 절약,소비자,người tiêu dùng
🇻🇳 TC4,B10 - 절약,물가,vật giá
🇻🇳 TC4,B10 - 절약,돈을 펑펑 쓰다,tiêu tiền bừa bãi
🇻🇳 TC4,B10 - 절약,돈을 물 쓰듯 하다,tiêu tiền như nước
