pack_category,pack_name,korean,translation
Trung cấp 3,B2 - Quan hệ cá nhân,성격이 좋다,"tính tình tốt"
Trung cấp 3,B2 - Quan hệ cá nhân,대인 관계가 좋다,"quan hệ xã hội tốt"
Trung cấp 3,B2 - Quan hệ cá nhân,사람을 사귀다,"làm quen với người khác, kết bạn"
Trung cấp 3,B2 - Quan hệ cá nhân,부탁하다,"nhờ cậy, nhờ giúp"
Trung cấp 3,B2 - Quan hệ cá nhân,부탁을 받다,"được đề nghị giúp đỡ"
Trung cấp 3,B2 - Quan hệ cá nhân,부탁을 들어주다,"nhận lời giúp đỡ"
Trung cấp 3,B2 - Quan hệ cá nhân,부탁을 거절하다,"từ chối giúp đỡ"
Trung cấp 3,B2 - Quan hệ cá nhân,도움을 청하다,"yêu cầu được giúp"
Trung cấp 3,B2 - Quan hệ cá nhân,거절하다,"từ chối"
Trung cấp 3,B2 - Quan hệ cá nhân,거절을 당하다,"bị từ chối"
Trung cấp 3,B2 - Quan hệ cá nhân,안부를 묻다 / 여쭙다,"thăm hỏi"
Trung cấp 3,B2 - Quan hệ cá nhân,안부 편지를 보내다,"viết thư hỏi thăm"
Trung cấp 3,B2 - Quan hệ cá nhân,안부를 전하다,"gửi lời hỏi thăm"
Trung cấp 3,B2 - Quan hệ cá nhân,찾아뵙다,"đến thăm"
Trung cấp 3,B2 - Quan hệ cá nhân,안부 전화를 하다,"gọi điện thoại thăm hỏi"
Trung cấp 3,B2 - Quan hệ cá nhân,송별회,"tiệc chia tay"
Trung cấp 3,B2 - Quan hệ cá nhân,동창회,"họp mặt bạn cùng lớp"
Trung cấp 3,B2 - Quan hệ cá nhân,송년회,"tiệc tất niên"
Trung cấp 3,B2 - Quan hệ cá nhân,동호회,"hội người cùng sở thích"
Trung cấp 3,B2 - Quan hệ cá nhân,회식,"liên hoan công ty"
Trung cấp 3,B2 - Quan hệ cá nhân,야유회,"buổi picnic"
Trung cấp 3,B2 - Quan hệ cá nhân,정기 모임,"họp mặt định kì"
Trung cấp 3,B2 - Quan hệ cá nhân,회비,"hội phí"
Trung cấp 3,B2 - Quan hệ cá nhân,참석,"tham dự, có mặt"
Trung cấp 3,B2 - Quan hệ cá nhân,연락,"liên lạc"
Trung cấp 3,B2 - Quan hệ cá nhân,취소,"hủy bỏ"
Trung cấp 3,B2 - Quan hệ cá nhân,변경,"thay đổi"
Trung cấp 3,B3 - Sức khỏe,건강하다,"khỏe mạnh"
Trung cấp 3,B3 - Sức khỏe,몸이 약하다,"cơ thể yếu ớt"
Trung cấp 3,B3 - Sức khỏe,안색이 좋다,"sắc mặt tốt (khỏe)"
Trung cấp 3,B3 - Sức khỏe,안색이 나쁘다,"sắc mặt không tốt (không khỏe)"
Trung cấp 3,B3 - Sức khỏe,건강을 지키다,"giữ gìn sức khỏe"
Trung cấp 3,B3 - Sức khỏe,건강을 유지하다,"duy trì sức khỏe"
Trung cấp 3,B3 - Sức khỏe,몸이 안 좋다,"cơ thể không khỏe"
Trung cấp 3,B3 - Sức khỏe,건강을 잃다,"mất sức khỏe"
Trung cấp 3,B3 - Sức khỏe,건강에 좋다,"tốt cho sức khỏe"
Trung cấp 3,B3 - Sức khỏe,건강에 나쁘다,"không tốt cho sức khỏe"
Trung cấp 3,B3 - Sức khỏe,피곤하다,"mệt"
Trung cấp 3,B3 - Sức khỏe,과로하다,"lao động quá sức"
Trung cấp 3,B3 - Sức khỏe,힘들다,"vất vả, khó khăn"
Trung cấp 3,B3 - Sức khỏe,스트레스를 받다,"bị căng thẳng"
Trung cấp 3,B3 - Sức khỏe,쉬다,"nghỉ"
Trung cấp 3,B3 - Sức khỏe,휴식을 취하다,"nghỉ ngơi"
Trung cấp 3,B3 - Sức khỏe,피로를 풀다,"giải tỏa sự mệt mỏi"
Trung cấp 3,B3 - Sức khỏe,스트레스를 풀다,"giải tỏa căng thẳng"
Trung cấp 3,B3 - Sức khỏe,휴가를 가다,"đi nghỉ"
Trung cấp 3,B3 - Sức khỏe,가벼운 운동을 하다,"vận động nhẹ nhàng"
Trung cấp 3,B3 - Sức khỏe,잠을 자다,"ngủ"
Trung cấp 3,B3 - Sức khỏe,지치다,"kiệt sức"
Trung cấp 3,B4 - Mua sắm,상의/하의,"áo / quần"
Trung cấp 3,B4 - Mua sắm,숙녀복,"âu phục nữ"
Trung cấp 3,B4 - Mua sắm,신사복,"âu phục nam"
Trung cấp 3,B4 - Mua sắm,아동복,"quần áo trẻ em"
Trung cấp 3,B4 - Mua sắm,겉옷/속옷,"áo ngoài/ áo trong"
Trung cấp 3,B4 - Mua sắm,정장,"đồ vest"
Trung cấp 3,B4 - Mua sắm,캐주얼,"trang phục thường ngày"
Trung cấp 3,B4 - Mua sắm,교복,"đồng phục học sinh"
Trung cấp 3,B4 - Mua sắm,운동복,"trang phục thể thao"
Trung cấp 3,B4 - Mua sắm,등산복,"trang phục leo núi"
Trung cấp 3,B4 - Mua sắm,쇼핑센터,"trung tâm mua sắm"
Trung cấp 3,B4 - Mua sắm,할인 매장,"khu bán hàng giảm giá"
Trung cấp 3,B4 - Mua sắm,인터넷 쇼핑,"mua sắm qua mạng"
Trung cấp 3,B4 - Mua sắm,홈쇼핑,"mua sắm tại nhà"
Trung cấp 3,B4 - Mua sắm,배송료,"phí vận chuyển"
Trung cấp 3,B4 - Mua sắm,배송하다,"vận chuyển hàng"
Trung cấp 3,B4 - Mua sắm,주문하다,"Đặt hàng"
Trung cấp 3,B4 - Mua sắm,반품하다,"trả lại hàng"
Trung cấp 3,B4 - Mua sắm,잘 맞다,"vừa vặn"
Trung cấp 3,B4 - Mua sắm,헐렁하다,"rộng"
Trung cấp 3,B4 - Mua sắm,끼다,"chật"
Trung cấp 3,B4 - Mua sắm,치수가 크다 / 작다,"chỉ số to / nhỏ"
Trung cấp 3,B4 - Mua sắm,허리가 크다 / 작다,"vòng eo to / nhỏ"
Trung cấp 3,B4 - Mua sắm,소매가 길다 / 짧다,"ống tay dài / ngắn"
Trung cấp 3,B4 - Mua sắm,교환,"đổi lại (hàng hóa)"
Trung cấp 3,B4 - Mua sắm,환불,"trả hàng (lấy lại tiền)"
Trung cấp 3,B4 - Mua sắm,상표,"nhãn hiệu sản phẩm"
Trung cấp 3,B4 - Mua sắm,영수증,"hóa đơn"
Trung cấp 3,B4 - Mua sắm,질이 좋다 / 나쁘다,"chất liệu tốt / không tốt"
Trung cấp 3,B4 - Mua sắm,색상이 진하다/연하다,"màu đậm / nhạt"
Trung cấp 3,B4 - Mua sắm,무난하다,"nhẹ nhàng thanh lịch"
Trung cấp 3,B4 - Mua sắm,어울리다,"phù hợp, hợp"
Trung cấp 3,B4 - Mua sắm,유행하다,"thịnh hành"
Trung cấp 3,B4 - Mua sắm,유행에 뒤떨어지다,"lỗi mốt"
Trung cấp 3,B4 - Mua sắm,유행이 지나다,"hết mốt"
Trung cấp 3,B4 - Mua sắm,마음에 들다 / 안 들다,"vừa lòng/ không vừa lòng"
Trung cấp 3,B5 - Nấu ăn,한식,"món Hàn Quốc"
Trung cấp 3,B5 - Nấu ăn,양식,"món ăn Âu"
Trung cấp 3,B5 - Nấu ăn,중식,"món ăn Trung Quốc"
Trung cấp 3,B5 - Nấu ăn,한국 음식,"thức ăn Hàn"
Trung cấp 3,B5 - Nấu ăn,탕,"canh"
Trung cấp 3,B5 - Nấu ăn,찌개,"canh đặc"
Trung cấp 3,B5 - Nấu ăn,볶음,"món xào"
Trung cấp 3,B5 - Nấu ăn,간식,"món ăn nhẹ"
Trung cấp 3,B5 - Nấu ăn,조림,"món rim"
Trung cấp 3,B5 - Nấu ăn,찜,"món hấp"
Trung cấp 3,B5 - Nấu ăn,분식,"cơm phần, ăn theo suất"
Trung cấp 3,B5 - Nấu ăn,설렁탕,"canh sườn và lòng bò"
Trung cấp 3,B5 - Nấu ăn,김치찌개,"canh Kimchi"
Trung cấp 3,B5 - Nấu ăn,장조림,"thịt bò rim tương"
Trung cấp 3,B5 - Nấu ăn,갈비찜,"sườn hấp"
Trung cấp 3,B5 - Nấu ăn,멸치볶음,"cá cơm xào"
Trung cấp 3,B5 - Nấu ăn,갈비탕,"canh sườn"
Trung cấp 3,B5 - Nấu ăn,된장찌개,"canh tương"
Trung cấp 3,B5 - Nấu ăn,두부조림,"đậu phụ rim"
Trung cấp 3,B5 - Nấu ăn,아귀찜,"cá vảy chân hấp"
Trung cấp 3,B5 - Nấu ăn,오징어볶음,"mực xào"
Trung cấp 3,B5 - Nấu ăn,삼계탕,"gà tần sâm"
Trung cấp 3,B5 - Nấu ăn,순두부찌개,"canh đậu phụ non"
Trung cấp 3,B5 - Nấu ăn,생선조림,"cá rim"
Trung cấp 3,B5 - Nấu ăn,계란찜,"trứng bác"
Trung cấp 3,B5 - Nấu ăn,볶음밥,"cơm rang"
Trung cấp 3,B5 - Nấu ăn,썰다,"thái"
Trung cấp 3,B5 - Nấu ăn,다지다,"giã"
Trung cấp 3,B5 - Nấu ăn,버무리다,"trộn"
Trung cấp 3,B5 - Nấu ăn,담그다,"muối, ướp, ngâm"
Trung cấp 3,B5 - Nấu ăn,절이다,"ướp muối"
Trung cấp 3,B5 - Nấu ăn,굽다,"nướng"
Trung cấp 3,B5 - Nấu ăn,볶다,"rang, xào"
Trung cấp 3,B5 - Nấu ăn,찌다,"hấp"
Trung cấp 3,B5 - Nấu ăn,끓이다,"đun"
Trung cấp 3,B5 - Nấu ăn,삶다,"luộc"
Trung cấp 3,B5 - Nấu ăn,조리다,"rim"
Trung cấp 3,B5 - Nấu ăn,두르다,"cuốn"
Trung cấp 3,B5 - Nấu ăn,부치다,"rán"
Trung cấp 3,B5 - Nấu ăn,튀기다,"rán (ngập mỡ)"
Trung cấp 3,B5 - Nấu ăn,불리다,"nhúng, ngâm"
Trung cấp 3,B5 - Nấu ăn,맛이 나다,"có vị ngon"
Trung cấp 3,B5 - Nấu ăn,맛을 보다,"nếm thử"
Trung cấp 3,B5 - Nấu ăn,입맛에 맞다,"hợp khẩu vị"
Trung cấp 3,B5 - Nấu ăn,간을 하다,"thêm gia vị"
Trung cấp 3,B5 - Nấu ăn,간을 보다,"nếm độ mặn nhạt"
Trung cấp 3,B5 - Nấu ăn,간이 맞다,"vừa"
Trung cấp 3,B6 - Ngân hàng,현금,"tiền mặt"
Trung cấp 3,B6 - Ngân hàng,동전,"tiền xu"
Trung cấp 3,B6 - Ngân hàng,지폐,"tiền giấy"
Trung cấp 3,B6 - Ngân hàng,수표,"ngân phiếu"
Trung cấp 3,B6 - Ngân hàng,천 원짜리,"loại tiền 1000won"
Trung cấp 3,B6 - Ngân hàng,잔돈,"tiền lẻ"
Trung cấp 3,B6 - Ngân hàng,통장,"sổ tài khoản"
Trung cấp 3,B6 - Ngân hàng,도장,"con dấu"
Trung cấp 3,B6 - Ngân hàng,신분증,"Giấy chứng minh thư, căn cước"
Trung cấp 3,B6 - Ngân hàng,계좌 번호,"số tài khoản"
Trung cấp 3,B6 - Ngân hàng,비밀번호,"số bí mật"
Trung cấp 3,B6 - Ngân hàng,현금카드,"thẻ tiền mặt"
Trung cấp 3,B6 - Ngân hàng,현금자동입출금기(ATM기),"máy nhập rút tiền mặt tự động"
Trung cấp 3,B6 - Ngân hàng,입금,"nhập tiền"
Trung cấp 3,B6 - Ngân hàng,출금,"rút tiền"
Trung cấp 3,B6 - Ngân hàng,계좌 이체,"chuyển tiền qua tài khoản"
Trung cấp 3,B6 - Ngân hàng,잔액 조회,"kiểm tra tiền dư"
Trung cấp 3,B6 - Ngân hàng,통장 정리,"kiểm tra số tài khoản"
Trung cấp 3,B6 - Ngân hàng,예금하다,"gửi tiền vào ngân hàng"
Trung cấp 3,B6 - Ngân hàng,송금하다,"gửi tiền, chuyển tiền"
Trung cấp 3,B6 - Ngân hàng,환전하다,"đổi tiền"
Trung cấp 3,B6 - Ngân hàng,대출하다,"vay tiền"
Trung cấp 3,B6 - Ngân hàng,통장을 개설하다,"mở sổ tài khoản"
Trung cấp 3,B6 - Ngân hàng,적금을 들다,"gửi tiết kiệm định kỳ"
Trung cấp 3,B6 - Ngân hàng,수수료를 내다,"trả tiền lệ phí, hoa hồng"
Trung cấp 3,B6 - Ngân hàng,공과금을 내다,"nộp chi phí công cộng"
Trung cấp 3,B6 - Ngân hàng,자동이체를 하다,"chuyển tiền tự động"
Trung cấp 3,B6 - Ngân hàng,텔레뱅킹을 하다,"Giao dịch ngân hàng qua phương tiện truyền thông"
Trung cấp 3,B6 - Ngân hàng,인터넷뱅킹을 하다,"Giao dịch ngân hàng qua mạng"
Trung cấp 3,B6 - Ngân hàng,동전을 교환하다,"đổi tiền xu"
Trung cấp 3,B7 - Tính cách,활발하다,"hoạt bát"
Trung cấp 3,B7 - Tính cách,명랑하다,"sáng sủa, vui vẻ, rạng rỡ"
Trung cấp 3,B7 - Tính cách,밝다,"sáng sủa"
Trung cấp 3,B7 - Tính cách,착하다,"hiền lành"
Trung cấp 3,B7 - Tính cách,조용하다,"lặng lẽ, im lặng"
Trung cấp 3,B7 - Tính cách,얌전하다,"nhẹ nhàng, dịu dàng, thanh lịch"
Trung cấp 3,B7 - Tính cách,솔직하다,"thật thà"
Trung cấp 3,B7 - Tính cách,고집이 세다,"bảo thủ, bướng bỉnh, cứng đầu"
Trung cấp 3,B7 - Tính cách,차분하다,"bình tĩnh, điềm tĩnh"
Trung cấp 3,B7 - Tính cách,(성격이) 급하다,"vội vàng, hấp tấp"
Trung cấp 3,B7 - Tính cách,적극적이다,"tích cực, năng động"
Trung cấp 3,B7 - Tính cách,소극적이다,"tiêu cực"
Trung cấp 3,B7 - Tính cách,사교적이다,"dễ gần, thân mật, có tài xã giao"
Trung cấp 3,B7 - Tính cách,내성적이다,"trầm lắng, có nội tâm"
Trung cấp 3,B7 - Tính cách,재주가 많다,"nhiều tài, có tài"
Trung cấp 3,B7 - Tính cách,유머 감각이 있다,"có tính vui nhộn, thích pha trò"
Trung cấp 3,B7 - Tính cách,부지런하다,"chăm chỉ, cần cù"
Trung cấp 3,B7 - Tính cách,게으르다,"lười nhác"
Trung cấp 3,B7 - Tính cách,믿음직하다,"đáng tin"
Trung cấp 3,B7 - Tính cách,이해심이 많다,"dễ thông cảm, bao dung"
Trung cấp 3,B7 - Tính cách,말이 많다,"nói nhiều"
Trung cấp 3,B7 - Tính cách,정이 많다,"giàu tình cảm"
Trung cấp 3,B7 - Tính cách,생각이 깊다,"suy nghĩ sâu sắc"
Trung cấp 3,B7 - Tính cách,마음이 넓다,"độ lượng, rộng lòng"
Trung cấp 3,B7 - Tính cách,성실하다,"thành thật"
Trung cấp 3,B7 - Tính cách,책임감이 강하다,"có trách nhiệm cao"
Trung cấp 3,B7 - Tính cách,눈이 높다,"kén chọn, tiêu chuẩn cao"
Trung cấp 3,B7 - Tính cách,발이 넓다,"quan hệ rộng"
Trung cấp 3,B7 - Tính cách,입이 무겁다,"trầm lặng, ít nói"
Trung cấp 3,B7 - Tính cách,입이 가볍다,"nói nhiều"
Trung cấp 3,B7 - Tính cách,귀가 얇다,"cả tin"
Trung cấp 3,B7 - Tính cách,콧대가 높다,"kiêu căng, trịch thượng"
Trung cấp 3,B7 - Tính cách,날개 돋치다,"(Mọc cánh bay) → bán chạy / tiếng đồn lan nhanh"
Trung cấp 3,B7 - Tính cách,날을 잡다,"Định ngày hẹn"
Trung cấp 3,B7 - Tính cách,귀에 들어가다,"(đi/lọt vào tai) cho ai biết gì đó"
Trung cấp 3,B7 - Tính cách,귀(를) 기울이다,"(nghiêng tai, vểnh tai) → Quan tâm, chú ý, chăm chú lắng nghe"
Trung cấp 3,B7 - Tính cách,눈에 띄다,"Bắt mắt, nổi bật"
Trung cấp 3,B7 - Tính cách,눈을 맞추다,"Chạm mắt"
Trung cấp 3,B7 - Tính cách,물과 기름,"(nước và dầu) → mqh không hợp nhau như chó với mèo"
Trung cấp 3,B7 - Tính cách,속이 시원하다,"Thoải mái, nhẹ long, phấn chấn"
Trung cấp 3,B7 - Tính cách,눈을 피하다,"Tránh ánh nhìn"
Trung cấp 3,B7 - Tính cách,얼굴이 두껍다,"Mặt dày, không biết xấu hổ, vô liêm sỉ"
Trung cấp 3,B7 - Tính cách,눈이 많다,"(nhiều ánh mắt) Nhiều người nhìn"
Trung cấp 3,B7 - Tính cách,쥐 죽은 듯,"(như thể chuột chết) rất yên tĩnh, im lặng như tờ"
Trung cấp 3,B7 - Tính cách,눈에 익다,"Quen mắt"
Trung cấp 3,B7 - Tính cách,한솥밥을 먹다,"(ăn cơm cùng một nồi) người một nhà"
Trung cấp 3,B8 - Sai sót,실수하다,"sai sót, mắc lỗi"
Trung cấp 3,B8 - Sai sót,잘못하다,"làm sai"
Trung cấp 3,B8 - Sai sót,잃어버리다,"mất, đánh mất"
Trung cấp 3,B8 - Sai sót,오해하다,"hiểu nhầm"
Trung cấp 3,B8 - Sai sót,쏟다,"đổ"
Trung cấp 3,B8 - Sai sót,찢다,"xé"
Trung cấp 3,B8 - Sai sót,넘어지다,"ngã"
Trung cấp 3,B8 - Sai sót,떨어뜨리다,"làm rơi"
Trung cấp 3,B8 - Sai sót,깨뜨리다,"làm vỡ"
Trung cấp 3,B8 - Sai sót,문제가 생기다,"có vấn đề nảy sinh"
Trung cấp 3,B8 - Sai sót,사과하다,"xin lỗi"
Trung cấp 3,B8 - Sai sót,양해를 구하다,"mong sự thông cảm"
Trung cấp 3,B8 - Sai sót,변명하다,"biện minh, giải thích"
Trung cấp 3,B8 - Sai sót,핑계를 대다,"lấy cớ"
Trung cấp 3,B8 - Sai sót,잊어버리다,"quên mất"
Trung cấp 3,B8 - Sai sót,깜빡하다,"quên khuấy mất"
Trung cấp 3,B8 - Sai sót,헷갈리다,"lẫn lộn"
Trung cấp 3,B8 - Sai sót,생각이 나다,"nghĩ ra, nhớ ra"
Trung cấp 3,B8 - Sai sót,착각하다,"nhầm lẫn, lầm tưởng"
Trung cấp 3,B8 - Sai sót,건망증이 있다,"đãng trí"
Trung cấp 3,B9 - Chuyển nhà,개인 주택,"nhà riêng"
Trung cấp 3,B9 - Chuyển nhà,연립주택,"nhà tập thể (nhà có các phòng độc lập để cho thuê)"
Trung cấp 3,B9 - Chuyển nhà,다세대주택,"nhà có nhiều thế hệ cùng chung sống"
Trung cấp 3,B9 - Chuyển nhà,원룸,"phòng một buồng khép kín"
Trung cấp 3,B9 - Chuyển nhà,빌라,"villa"
Trung cấp 3,B9 - Chuyển nhà,고시원,"nhà ở cho học sinh học thi"
Trung cấp 3,B9 - Chuyển nhà,전세,"thuê có đặt cọc một lần (không phải trả tiền thuê nhà)"
Trung cấp 3,B9 - Chuyển nhà,월세,"thuê trả tiền theo tháng"
Trung cấp 3,B9 - Chuyển nhà,하숙,"ở trọ (chủ nhà nấu ăn cho)"
Trung cấp 3,B9 - Chuyển nhà,자취,"ở trọ (tự phục vụ các sinh hoạt cá nhân)"
Trung cấp 3,B9 - Chuyển nhà,부동산 소개소(중개소),"văn phòng bất động sản"
Trung cấp 3,B9 - Chuyển nhà,이사,"chuyển nhà"
Trung cấp 3,B9 - Chuyển nhà,계약서,"bản hợp đồng"
Trung cấp 3,B9 - Chuyển nhà,계약금,"tiền hợp đồng"
Trung cấp 3,B9 - Chuyển nhà,보증금,"tiền đặt cọc"
Trung cấp 3,B9 - Chuyển nhà,집을 구하다,"tìm nhà"
Trung cấp 3,B9 - Chuyển nhà,이삿짐,"đồ đạc cần chuyển"
Trung cấp 3,B9 - Chuyển nhà,집이 나가다,"nhà được bán"
Trung cấp 3,B9 - Chuyển nhà,이삿짐센터,"Trung tâm dịch vụ chuyển nhà"
Trung cấp 3,B9 - Chuyển nhà,계약하다,"ký hợp đồng"
Trung cấp 3,B9 - Chuyển nhà,포장 이사,"chuyển nhà trọn gói"
Trung cấp 3,B9 - Chuyển nhà,잔금을 치르다,"trả nốt phần tiền còn lại"
Trung cấp 3,B9 - Chuyển nhà,짐을 싸다,"đóng gói đồ đạc"
Trung cấp 3,B9 - Chuyển nhà,짐을 싣다,"chất hàng"
Trung cấp 3,B9 - Chuyển nhà,짐을 옮기다,"chuyển đổ"
Trung cấp 3,B9 - Chuyển nhà,짐을 풀다,"tháo, dỡ đồ đạc"
Trung cấp 3,B9 - Chuyển nhà,짐을 정리하다,"sắp xếp đồ đạc"
Trung cấp 3,B9 - Chuyển nhà,보일러,"nổi hơi"
Trung cấp 3,B9 - Chuyển nhà,남향집,"nhà hướng Nam"
Trung cấp 3,B9 - Chuyển nhà,마당,"sân"
Trung cấp 3,B9 - Chuyển nhà,주차장,"nhà để xe"
Trung cấp 3,B9 - Chuyển nhà,개별난방,"hệ thống sưởi sàn riêng"
Trung cấp 3,B9 - Chuyển nhà,중앙난방,"hệ thống sưởi trung tâm"
Trung cấp 3,B9 - Chuyển nhà,문의하다,"hỏi, thắc mắc"
Trung cấp 3,B9 - Chuyển nhà,보험 가입,"gia nhập bảo hiểm"
Trung cấp 3,B9 - Chuyển nhà,이사 비용,"chi phí di chuyển"
Trung cấp 3,B9 - Chuyển nhà,집들이,"liên hoan mừng nhà mới, tiệc tân gia"
Trung cấp 3,B9 - Chuyển nhà,파손되다,"hỏng, bị hỏng"
Trung cấp 3,B9 - Chuyển nhà,이웃,"láng giếng"
Trung cấp 3,B9 - Chuyển nhà,부담을 줄이다,"giảm gánh nặng"
Trung cấp 3,B9 - Chuyển nhà,편의 시설,"thiết bị tiện nghi"
Trung cấp 3,B9 - Chuyển nhà,분실되다,"mất mát"
Trung cấp 3,B9 - Chuyển nhà,저렴하다,"giá rẻ, giá phải chăng"
Trung cấp 3,B9 - Chuyển nhà,적응하다,"thích ứng"
Trung cấp 3,B9 - Chuyển nhà,해결되다,"được giải quyết"
Trung cấp 3,B10 - Du lịch,국내 여행,"du lịch trong nước"
Trung cấp 3,B10 - Du lịch,해외여행,"du lịch nước ngoài"
Trung cấp 3,B10 - Du lịch,배낭여행,"du lịch ba lô"
Trung cấp 3,B10 - Du lịch,수학여행,"tham quan thực tế"
Trung cấp 3,B10 - Du lịch,신혼여행,"du lịch tuần trăng mật"
Trung cấp 3,B10 - Du lịch,가족 여행,"du lịch gia đình"
Trung cấp 3,B10 - Du lịch,패키지여행,"du lịch trọn gói"
Trung cấp 3,B10 - Du lịch,크루즈 여행,"du lịch đường biển"
Trung cấp 3,B10 - Du lịch,골프 여행,"du lịch chơi gôn"
Trung cấp 3,B10 - Du lịch,초원,"thảo nguyên"
Trung cấp 3,B10 - Du lịch,해수욕장,"bãi tắm biển"
Trung cấp 3,B10 - Du lịch,국립공원,"công viên quốc gia"
Trung cấp 3,B10 - Du lịch,유적지,"khu di tích"
Trung cấp 3,B10 - Du lịch,고궁,"cố cung"
Trung cấp 3,B10 - Du lịch,호수,"hồ"
Trung cấp 3,B10 - Du lịch,사찰,"chùa chiền"
Trung cấp 3,B10 - Du lịch,온천,"suối nước nóng"
Trung cấp 3,B10 - Du lịch,계곡,"khe suối"
Trung cấp 3,B10 - Du lịch,놀이공원,"công viên vui chơi, giải trí"
Trung cấp 3,B10 - Du lịch,박물관,"viện bảo tàng"
Trung cấp 3,B10 - Du lịch,섬,"đảo"
Trung cấp 3,B10 - Du lịch,사막,"sa mạc"
Trung cấp 3,B10 - Du lịch,델타,"vùng châu thổ"
Trung cấp 3,B10 - Du lịch,석회암 동굴,"hang đá vôi"
Trung cấp 3,B10 - Du lịch,계획을 세우다,"lên kế hoạch"
Trung cấp 3,B10 - Du lịch,예약하다,"đặt chỗ trước"
Trung cấp 3,B10 - Du lịch,일정을 짜다,"lập lịch trình"
Trung cấp 3,B10 - Du lịch,변경하다,"thay đổi"
Trung cấp 3,B10 - Du lịch,취소하다,"huỷ bỏ"
Trung cấp 3,B10 - Du lịch,출발하다,"xuất phát"
Trung cấp 3,B10 - Du lịch,도착하다,"đến nơi"
Trung cấp 3,B10 - Du lịch,출국하다,"xuất cảnh"
Trung cấp 3,B10 - Du lịch,입국하다,"nhập cảnh"
Trung cấp 3,B10 - Du lịch,여권,"hộ chiếu"
Trung cấp 3,B10 - Du lịch,비자,"visa, thị thực"
Trung cấp 3,B10 - Du lịch,항공권,"vé máy bay"
Trung cấp 3,B10 - Du lịch,여행자수표,"ngân phiếu du lịch"
Trung cấp 3,B10 - Du lịch,여행자 보험,"bảo hiểm du lịch"
Trung cấp 3,B10 - Du lịch,숙박 시설,"chỗ ở"
Trung cấp 3,B10 - Du lịch,성수기,"mùa cao điểm"
Trung cấp 3,B10 - Du lịch,비수기,"mùa vắng khách"
Trung cấp 3,B10 - Du lịch,세계 문화유산,"di sản văn hoá thế giới"
Trung cấp 3,B11 - Lo lắng,고민이 생기다,"có nỗi lo"
Trung cấp 3,B11 - Lo lắng,고민을 해결하다,"giải quyết nỗi lo"
Trung cấp 3,B11 - Lo lắng,갈등을 겪다,"trải qua mâu thuẩn"
