pack_category,pack_name,korean,translation
Beginner 2,S5 - Letter,봉투,"envelope"
Beginner 2,S5 - Letter,우표,"stamp"
Beginner 2,S5 - Letter,빠른우편,"express mail"
Beginner 2,S5 - Letter,등기,"registered mail"
Beginner 2,S5 - Letter,귀하,"Dear (recipient)"
Beginner 2,S5 - Letter,올림,"Sincerely (sender)"
Beginner 2,S5 - Letter,드림,"Sincerely (sender)"
Beginner 2,S5 - Letter,항공편,"airmail"
Beginner 2,S5 - Letter,그리고,"and"
Beginner 2,S5 - Letter,그러나,"however"
Beginner 2,S5 - Letter,하지만,"but"
Beginner 2,S5 - Letter,그렇지만,"nevertheless"
Beginner 2,S5 - Letter,그런데,"but/by the way"
Beginner 2,S5 - Letter,그래서,"so"
Beginner 2,S5 - Letter,그러면,"then"
Beginner 2,S5 - Letter,그럼,"then"
Beginner 2,S5 - Letter,편지를 보내다,"send a letter"
Beginner 2,S5 - Letter,소포를 부치다,"send a parcel"
Beginner 2,S5 - Letter,엽서를 보내다,"send a postcard"
Beginner 2,S5 - Letter,카드를 부치다,"send a card"
Beginner 2,S5 - Letter,우표를 붙이다,"stick a stamp"
Beginner 2,S6 - Transportation,시내버스,"city bus"
Beginner 2,S6 - Transportation,시외버스,"intercity bus"
Beginner 2,S6 - Transportation,마을버스,"town bus"
Beginner 2,S6 - Transportation,셔틀버스,"shuttle bus"
Beginner 2,S6 - Transportation,일반 택시,"regular taxi"
Beginner 2,S6 - Transportation,콜택시,"call taxi"
Beginner 2,S6 - Transportation,모범택시,"deluxe taxi"
Beginner 2,S6 - Transportation,리무진 택시,"limousine taxi"
Beginner 2,S6 - Transportation,출구,"exit"
Beginner 2,S6 - Transportation,호선,"line number"
Beginner 2,S6 - Transportation,환승역,"transfer station"
Beginner 2,S6 - Transportation,갈아타는 곳,"transfer point"
Beginner 2,S6 - Transportation,방면,"direction"
Beginner 2,S6 - Transportation,행,"bound for"
Beginner 2,S6 - Transportation,모퉁이,"corner"
Beginner 2,S6 - Transportation,교통카드,"transportation card"
Beginner 2,S6 - Transportation,건널목,"railroad crossing"
Beginner 2,S6 - Transportation,기본요금,"base fare"
Beginner 2,S6 - Transportation,삼거리,"three-way intersection"
Beginner 2,S6 - Transportation,노선도,"route map"
Beginner 2,S6 - Transportation,사거리,"four-way intersection"
Beginner 2,S6 - Transportation,골목,"alley"
Beginner 2,S6 - Transportation,버스 전용 도로,"bus-only lane"
Beginner 2,S6 - Transportation,마트,"mart"
Beginner 2,S6 - Transportation,미용실,"hair salon"
Beginner 2,S6 - Transportation,주유소,"gas station"
Beginner 2,S6 - Transportation,오른쪽으로 가다,"go to the right"
Beginner 2,S6 - Transportation,우회전하다,"turn right"
Beginner 2,S6 - Transportation,왼쪽으로 가다,"go to the left"
Beginner 2,S6 - Transportation,좌회전하다,"turn left"
Beginner 2,S6 - Transportation,똑바로 가다,"go straight"
Beginner 2,S6 - Transportation,직진하다,"go straight"
Beginner 2,S6 - Transportation,돌아가다,"go back"
Beginner 2,S6 - Transportation,곧장 가다,"go straight"
Beginner 2,S6 - Transportation,유턴하다,"U-turn"
Beginner 2,S6 - Transportation,죽 가다,"keep going"
Beginner 2,S6 - Transportation,나가다,"go out"
Beginner 2,S6 - Transportation,지나가다,"pass by"
Beginner 2,S6 - Transportation,나오다,"come out"
Beginner 2,S6 - Transportation,건너가다,"cross over"
Beginner 2,S7 - Telephone,국제전화,"international call"
Beginner 2,S7 - Telephone,시외전화,"long-distance call"
Beginner 2,S7 - Telephone,시내전화,"local call"
Beginner 2,S7 - Telephone,국가 번호,"country code"
Beginner 2,S7 - Telephone,지역 번호,"area code"
Beginner 2,S7 - Telephone,통화하다,"talk on the phone"
Beginner 2,S7 - Telephone,통화 중이다,"line is busy"
Beginner 2,S7 - Telephone,자리에 없다,"not at one's desk"
Beginner 2,S7 - Telephone,연결하다,"connect"
Beginner 2,S7 - Telephone,메시지를 남기다,"leave a message"
Beginner 2,S7 - Telephone,번호를 누르다,"press the number"
Beginner 2,S7 - Telephone,별표,"star key"
Beginner 2,S7 - Telephone,우물 정자,"pound key"
Beginner 2,S7 - Telephone,문자 메시지가 오다,"text message arrives"
Beginner 2,S7 - Telephone,전원이 꺼지다,"power is off"
Beginner 2,S7 - Telephone,문자 메시지를 보내다,"send a text message"
Beginner 2,S7 - Telephone,전화기를 끄다,"turn off the phone"
Beginner 2,S7 - Telephone,진동모드,"vibration mode"
Beginner 2,S7 - Telephone,배터리없음,"out of battery"
Beginner 2,S7 - Telephone,진동으로 하다,"set to vibration"
Beginner 2,S7 - Telephone,배터리가 나가다,"out of battery"
Beginner 2,S8 - Movies,멜로 영화,"melodrama"
Beginner 2,S8 - Movies,공포 영화,"horror movie"
Beginner 2,S8 - Movies,에스에프 영화,"science fiction movie"
Beginner 2,S8 - Movies,액션 영화,"action movie"
Beginner 2,S8 - Movies,코미디 영화,"comedy movie"
Beginner 2,S8 - Movies,영화 제목,"movie title"
Beginner 2,S8 - Movies,영화감독,"movie director"
Beginner 2,S8 - Movies,영화배우,"actor"
Beginner 2,S8 - Movies,팬,"fan"
Beginner 2,S8 - Movies,연기하다,"act"
Beginner 2,S8 - Movies,상영하다,"screen/show"
Beginner 2,S8 - Movies,매표소,"ticket booth"
Beginner 2,S8 - Movies,영화 표,"movie ticket"
Beginner 2,S8 - Movies,기쁘다,"glad"
Beginner 2,S8 - Movies,슬프다,"sad"
Beginner 2,S8 - Movies,행복하다,"happy"
Beginner 2,S8 - Movies,불행하다,"unhappy"
Beginner 2,S8 - Movies,즐겁다,"joyful"
Beginner 2,S8 - Movies,지루하다,"boring"
Beginner 2,S8 - Movies,외롭다,"lonely"
Beginner 2,S8 - Movies,우울하다,"depressed"
Beginner 2,S8 - Movies,심심하다,"bored"
Beginner 2,S8 - Movies,무섭다,"scary"
Beginner 2,S8 - Movies,놀라다,"surprised"
Beginner 2,S8 - Movies,웃기다,"funny"
Beginner 2,S8 - Movies,웃다,"laugh"
Beginner 2,S8 - Movies,울다,"cry"
Beginner 2,S8 - Movies,신나다,"excited"
Beginner 2,S8 - Movies,화나다,"angry"
Beginner 2,S8 - Movies,졸리다,"sleepy"
Beginner 2,S8 - Movies,그립다,"miss"
Beginner 2,S9 - Holidays,공휴일,"public holiday"
Beginner 2,S9 - Holidays,휴일,"holiday"
Beginner 2,S9 - Holidays,기념일,"anniversary"
Beginner 2,S9 - Holidays,연휴,"long holiday"
Beginner 2,S9 - Holidays,여행을 떠나다,"go on a trip"
Beginner 2,S9 - Holidays,소풍을 가다,"go on a picnic"
Beginner 2,S9 - Holidays,설,"New Year (Lunar)"
Beginner 2,S9 - Holidays,추석,"Thanksgiving (Chuseok)"
Beginner 2,S9 - Holidays,떡국,"rice cake soup"
Beginner 2,S9 - Holidays,송편,"songpyeon"
Beginner 2,S9 - Holidays,윷놀이,"yut game"
Beginner 2,S9 - Holidays,연날리기,"kite flying"
Beginner 2,S9 - Holidays,강강술래,"ganggangsullae dance"
Beginner 2,S9 - Holidays,씨름,"wrestling"
Beginner 2,S9 - Holidays,세배를 하다,"New Year's bow"
Beginner 2,S9 - Holidays,세뱃돈을 받다,"receive New Year's money"
Beginner 2,S9 - Holidays,복을 받다,"receive blessings"
Beginner 2,S9 - Holidays,보름달이 뜨다,"full moon rises"
Beginner 2,S9 - Holidays,소원을 빌다,"make a wish"
Beginner 2,S9 - Holidays,차례를 지내다,"perform ancestral rites"
Beginner 2,S9 - Holidays,고향에 내려가다,"go to hometown"
Beginner 2,S10 - Appearance,긴 머리,"long hair"
Beginner 2,S10 - Appearance,짧은 머리,"short hair"
Beginner 2,S10 - Appearance,단발머리,"bobbed hair"
Beginner 2,S10 - Appearance,파마머리,"permed hair"
Beginner 2,S10 - Appearance,생머리,"straight hair"
Beginner 2,S10 - Appearance,날씬하다,"slim"
Beginner 2,S10 - Appearance,보통이다,"average"
Beginner 2,S10 - Appearance,통통하다,"chubby"
Beginner 2,S10 - Appearance,잘생겼다,"handsome"
Beginner 2,S10 - Appearance,멋있다,"cool/stylish"
Beginner 2,S10 - Appearance,예쁘다,"pretty"
Beginner 2,S10 - Appearance,귀엽다,"cute"
Beginner 2,S10 - Appearance,닮다,"resemble"
Beginner 2,S10 - Appearance,빨간색,"red"
Beginner 2,S10 - Appearance,노란색,"yellow"
Beginner 2,S10 - Appearance,파란색,"blue"
Beginner 2,S10 - Appearance,하얀색,"white"
Beginner 2,S10 - Appearance,까만색,"black"
Beginner 2,S10 - Appearance,녹색,"green"
Beginner 2,S10 - Appearance,갈색,"gray"
Beginner 2,S10 - Appearance,입다,"wear (clothes)"
Beginner 2,S10 - Appearance,벗다,"take off"
Beginner 2,S10 - Appearance,신다,"wear (shoes)"
Beginner 2,S10 - Appearance,쓰다,"wear (hat/glasses)"
Beginner 2,S10 - Appearance,끼다,"wear (gloves/rings)"
Beginner 2,S11 - Travel,국내 여행,"domestic travel"
Beginner 2,S11 - Travel,배낭여행,"backpacking trip"
Beginner 2,S11 - Travel,콘도,"condo/resort"
Beginner 2,S11 - Travel,신혼여행,"honeymoon"
Beginner 2,S11 - Travel,여행 상품,"travel package"
Beginner 2,S11 - Travel,일박 이일,"2 days 1 night"
Beginner 2,S11 - Travel,가족 여행,"family trip"
Beginner 2,S11 - Travel,호텔,"hotel"
Beginner 2,S11 - Travel,관광지,"tourist attraction"
Beginner 2,S11 - Travel,해외여행,"overseas travel"
Beginner 2,S11 - Travel,민박,"homestay"
Beginner 2,S11 - Travel,입장료,"entrance fee"
Beginner 2,S11 - Travel,여행사,"travel agency"
Beginner 2,S11 - Travel,예약,"reservation"
Beginner 2,S11 - Travel,예매,"advance purchase"
Beginner 2,S11 - Travel,조식,"breakfast"
Beginner 2,S11 - Travel,보험,"insurance"
Beginner 2,S11 - Travel,비상약,"emergency medicine"
Beginner 2,S11 - Travel,신용카드,"credit card"
Beginner 2,S11 - Travel,슬리퍼,"slippers"
Beginner 2,S11 - Travel,세면도구,"toiletries"
Beginner 2,S11 - Travel,선글라스,"sunglasses"
Beginner 2,S11 - Travel,카메라,"camera"
Beginner 2,S11 - Travel,환전,"currency exchange"
Beginner 2,S11 - Travel,가방을 싸다,"pack a bag"
Beginner 2,S11 - Travel,여권을 만들다,"make a passport"
Beginner 2,S11 - Travel,비행기 표,"airplane ticket"
Beginner 2,S11 - Travel,비자를 받다,"get a visa"
Beginner 2,S12 - Public Places,도서관,"library"
Beginner 2,S12 - Public Places,공원,"park"
Beginner 2,S12 - Public Places,미술관,"art gallery"
Beginner 2,S12 - Public Places,박물관,"museum"
Beginner 2,S12 - Public Places,연주회장,"concert hall/theater"
Beginner 2,S12 - Public Places,기숙사,"dormitory"
Beginner 2,S12 - Public Places,극장,"theater"
Beginner 2,S12 - Public Places,병원,"hospital"
Beginner 2,S12 - Public Places,질서를 지키다,"keep order"
Beginner 2,S12 - Public Places,조용히 하다,"keep quiet"
Beginner 2,S12 - Public Places,떠들다,"make noise"
Beginner 2,S12 - Public Places,방해하다,"disturb"
Beginner 2,S12 - Public Places,금연하다,"no smoking"
Beginner 2,S12 - Public Places,손을 대다,"touch"
Beginner 2,S12 - Public Places,개를 데려가다,"bring a dog"
Beginner 2,S12 - Public Places,공항,"airport"
Beginner 2,S13 - City,인구,"population"
Beginner 2,S13 - City,면적,"area"
Beginner 2,S13 - City,위치,"location"
Beginner 2,S13 - City,물가,"price of goods"
Beginner 2,S13 - City,지역,"region"
Beginner 2,S13 - City,중심지,"center"
Beginner 2,S13 - City,육지,"land"
Beginner 2,S13 - City,바다,"sea"
Beginner 2,S13 - City,섬,"island"
Beginner 2,S13 - City,최고,"highest"
Beginner 2,S13 - City,최대,"largest"
Beginner 2,S13 - City,수도,"capital"
Beginner 2,S13 - City,도시,"city"
Beginner 2,S13 - City,시골,"countryside"
Beginner 2,S13 - City,공업,"industry"
Beginner 2,S13 - City,상업,"commerce"
Beginner 2,S13 - City,농업,"agriculture"
Beginner 2,S13 - City,관광업,"tourism industry"
Beginner 2,S13 - City,유명하다,"famous"
Beginner 2,S13 - City,동,"east"
Beginner 2,S13 - City,서,"west"
Beginner 2,S13 - City,남,"south"
Beginner 2,S13 - City,북,"north"
Beginner 2,S13 - City,경치가 아름답다,"beautiful scenery"
Beginner 2,S13 - City,역사가 깊다,"deep history"
Beginner 2,S14 - Plans,진학,"advance to school"
Beginner 2,S14 - Plans,연구자,"researcher"
Beginner 2,S14 - Plans,변호사,"lawyer"
Beginner 2,S14 - Plans,아나운서,"announcer"
Beginner 2,S14 - Plans,미용사,"hairdresser"
Beginner 2,S14 - Plans,경영자,"manager"
Beginner 2,S14 - Plans,주부,"housewife"
Beginner 2,S14 - Plans,유학,"study abroad"
Beginner 2,S14 - Plans,어학연수,"language training"
Beginner 2,S14 - Plans,대학원,"graduate school"
Beginner 2,S14 - Plans,여행사,"travel agency"
Beginner 2,S14 - Plans,항공사,"airline"
Beginner 2,S14 - Plans,신문사,"newspaper company"
Beginner 2,S14 - Plans,방송국,"broadcasting station"
Beginner 2,S14 - Plans,출판사,"publishing company"
Beginner 2,S14 - Plans,호텔,"hotel"
Beginner 2,S14 - Plans,무역 회사,"trading company"
Beginner 2,S14 - Plans,건설 회사,"construction company"
Beginner 2,S14 - Plans,계획투자부,"Ministry of Planning and Investment"
Beginner 2,S14 - Plans,협력 회사,"partner company"
Beginner 2,S14 - Plans,자문 회사,"consulting company"
Beginner 2,S14 - Plans,외국 투자 회사,"foreign investment company"
Beginner 2,S14 - Plans,공사,"public corporation"
Beginner 2,S14 - Plans,합작사,"joint venture"
Beginner 2,S14 - Plans,산업 단지,"industrial complex"
Beginner 2,S15 - Life in Korea,익숙하다,"familiar"
Beginner 2,S15 - Life in Korea,적응하다,"adapt"
Beginner 2,S15 - Life in Korea,익숙해지다,"become familiar"
Beginner 2,S15 - Life in Korea,외롭다,"lonely"
Beginner 2,S15 - Life in Korea,낯설다,"unfamiliar"
Beginner 2,S15 - Life in Korea,불편하다,"inconvenient"
Beginner 2,S15 - Life in Korea,외국인 등록증,"alien registration card"
Beginner 2,S15 - Life in Korea,출입국관리사무소,"Immigration Office"
Beginner 2,S15 - Life in Korea,교통카드,"transportation card"
Beginner 2,S15 - Life in Korea,현금카드,"cash card"
Beginner 2,S15 - Life in Korea,통장을 만들다,"make a bankbook"
Beginner 2,S15 - Life in Korea,환전하다,"exchange money"
Beginner 2,S15 - Life in Korea,기숙사,"dormitory"
Beginner 2,S15 - Life in Korea,자취,"self-catering"
Beginner 2,S15 - Life in Korea,하숙집,"boarding house"
Beginner 2,S15 - Life in Korea,위치,"location"
Beginner 2,S15 - Life in Korea,룸메이트,"roommate"
Beginner 2,S15 - Life in Korea,보증금,"deposit"
Beginner 2,S15 - Life in Korea,월세,"monthly rent"
Beginner 2,S15 - Life in Korea,비용,"cost"
Beginner 2,S15 - Life in Korea,인터넷 요금,"internet fee"
Beginner 2,S15 - Life in Korea,가스 요금,"gas bill"
